Word,Form,TimePeriod,SentenceLength
Schülerinnen,long,2000s,13
Schülerinnen,long,2000s,21
Schülerinnen,long,2000s,13
Schülerinnen,long,2000s,20
Schülerinnen,long,2000s,10
Schülerinnen,long,2000s,137
Schülerinnen,long,2000s,137
Schülerinnen,long,2000s,24
Schülerinnen,long,2000s,18
Schülerinnen,long,2000s,9
Schülerinnen,long,2000s,21
Schülerinnen,long,2000s,36
Schülerinnen,long,2000s,20
Schülerinnen,long,2000s,15
Schülerinnen,long,2000s,30
Schülerinnen,long,2000s,12
Schülerinnen,long,2000s,26
Schülerinnen,long,2000s,38
Schülerinnen,long,2000s,14
Schülerinnen,long,2000s,12
Schülerinnen,long,2000s,55
Schülerinnen,long,2000s,27
Schülerinnen,long,2000s,16
Schülerinnen,long,2000s,29
Schülerinnen,long,2000s,6
Schülerinnen,long,2000s,24
Schülerinnen,long,2000s,33
Schülerinnen,long,2000s,41
Schülerinnen,long,2000s,26
Schülerinnen,long,2000s,14
Schülerinnen,long,2000s,24
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,5
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,36
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,40
Schülerinnen,short,2010s,2
Schülerinnen,short,2010s,75
Schülerinnen,short,2010s,75
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,60
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,41
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,40
Schülerinnen,short,2010s,65
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,49
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,34
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,6
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,8
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,4
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,56
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,34
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,33
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,48
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,5
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,28
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,53
Schülerinnen,short,2010s,66
Schülerinnen,short,2010s,66
Schülerinnen,short,2010s,57
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,46
Schülerinnen,short,2010s,46
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,34
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,28
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,34
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,54
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,43
Schülerinnen,short,2010s,37
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,34
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,39
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,38
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,38
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,37
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,64
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,45
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,28
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,57
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,51
Schülerinnen,short,2010s,36
Schülerinnen,short,2010s,77
Schülerinnen,short,2010s,78
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,28
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,47
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,33
Schülerinnen,short,2010s,8
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,44
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,119
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,59
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,33
Schülerinnen,short,2010s,39
Schülerinnen,short,2010s,41
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,28
Schülerinnen,short,2010s,38
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,6
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,8
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,42
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,6
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,8
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,33
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,44
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,51
Schülerinnen,short,2010s,60
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,41
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,28
Schülerinnen,short,2010s,47
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,37
Schülerinnen,short,2010s,37
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,8
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,40
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,101
Schülerinnen,short,2010s,56
Schülerinnen,short,2010s,59
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,44
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,54
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,4
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,69
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,36
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,49
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,34
Schülerinnen,short,2010s,6
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,72
Schülerinnen,short,2010s,40
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,37
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,42
Schülerinnen,short,2010s,42
Schülerinnen,short,2010s,30
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,50
Schülerinnen,short,2010s,43
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,38
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,28
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,6
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,44
Schülerinnen,short,2010s,35
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,15
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,46
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,31
Schülerinnen,short,2010s,20
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,13
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,39
Schülerinnen,short,2010s,6
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,18
Schülerinnen,short,2010s,3
Schülerinnen,short,2010s,25
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,41
Schülerinnen,short,2010s,51
Schülerinnen,short,2010s,50
Schülerinnen,short,2010s,36
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,17
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,42
Schülerinnen,short,2010s,8
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,12
Schülerinnen,short,2010s,26
Schülerinnen,short,2010s,5
Schülerinnen,short,2010s,7
Schülerinnen,short,2010s,23
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,9
Schülerinnen,short,2010s,22
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,21
Schülerinnen,short,2010s,24
Schülerinnen,short,2010s,19
Schülerinnen,short,2010s,38
Schülerinnen,short,2010s,76
Schülerinnen,short,2010s,16
Schülerinnen,short,2010s,14
Schülerinnen,short,2010s,10
Schülerinnen,short,2010s,32
Schülerinnen,short,2010s,49
Schülerinnen,short,2010s,29
Schülerinnen,short,2010s,27
Schülerinnen,short,2010s,11
Schülerinnen,short,2010s,25
Schülerinnen,short,2000s,26
Schülerinnen,short,2000s,22
Schülerinnen,short,2000s,19
Schülerinnen,short,2000s,33
Schülerinnen,short,2000s,16
Schülerinnen,short,2000s,36
Schülerinnen,short,2000s,25
Schülerinnen,short,2000s,11
Schülerinnen,short,2000s,25
Schülerinnen,short,2000s,10
Schülerinnen,short,2000s,11
Schülerinnen,short,2000s,20
Schülerinnen,short,2000s,32
Schülerinnen,short,2000s,21
Schülerinnen,short,2000s,21
Schülerinnen,short,2000s,25
Schülerinnen,short,2000s,15
Schülerinnen,short,2000s,15
Schülerinnen,short,2000s,9
Schülerinnen,short,2000s,45
Schülerinnen,short,2000s,17
Schülerinnen,short,2000s,20
Schülerinnen,short,2000s,41
Schülerinnen,short,2000s,23
Schülerinnen,short,2000s,35
Schülerinnen,short,2000s,55
Schülerinnen,short,2000s,7
Schülerinnen,short,2000s,7
Schülerinnen,short,2000s,33
Schülerinnen,short,2000s,55
Schülerinnen,short,2000s,33
Schülerinnen,short,2000s,8
Schülerinnen,short,2000s,8
Schülerinnen,short,2000s,23
Schülerinnen,short,2000s,7
Schülerinnen,short,2000s,7
Schülerinnen,short,2000s,9
Schülerinnen,short,2000s,9
Schülerinnen,short,2000s,7
Schülerinnen,short,2000s,28
Schülerinnen,short,2000s,11
Schülerinnen,short,2000s,41
Schülerinnen,short,2000s,24
Schülerinnen,short,2000s,14
Schülerinnen,short,2000s,14
Schülerinnen,short,2000s,18
Schülerinnen,short,2000s,24
Schülerinnen,short,2000s,26
Schülerinnen,short,2000s,9
Schülerinnen,short,2000s,34
Schülerinnen,short,2000s,9
Schülerinnen,short,2000s,6
Schülerinnen,short,2000s,38
Schülerinnen,short,2000s,17
Schülerinnen,short,2000s,17
Schülerinnen,short,2000s,22
Schülerinnen,short,2000s,23
Schülerinnen,short,2000s,10
Schülerinnen,short,2000s,14
Schülerinnen,short,2000s,26
Schülerinnen,short,2000s,58
Schülerinnen,short,2000s,58
Schülerinnen,short,2000s,37
Schülerinnen,short,2000s,24
Schülerinnen,short,2000s,37
Sexarbeiterinnen,long,2010s,37
Sexarbeiterinnen,long,2010s,6
Sexarbeiterinnen,long,2010s,30
Sexarbeiterinnen,long,2010s,14
Sexarbeiterinnen,long,2010s,23
Sexarbeiterinnen,long,2010s,16
Sexarbeiterinnen,long,2010s,28
Sexarbeiterinnen,long,2010s,27
Sexarbeiterinnen,long,2010s,32
Sexarbeiterinnen,long,2010s,34
Sexarbeiterinnen,long,2010s,18
Sexarbeiterinnen,long,2010s,28
Sexarbeiterinnen,long,2010s,51
Sexarbeiterinnen,long,2010s,25
Sexarbeiterinnen,long,2010s,31
Sexarbeiterinnen,long,2010s,30
Sexarbeiterinnen,long,2010s,28
Sexarbeiterinnen,long,2010s,45
Sexarbeiterinnen,long,2010s,44
Sexarbeiterinnen,long,2010s,8
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,22
Sexarbeiterinnen,short,2010s,6
Sexarbeiterinnen,short,2010s,9
Sexarbeiterinnen,short,2010s,7
Sexarbeiterinnen,short,2010s,28
Sexarbeiterinnen,short,2010s,27
Sexarbeiterinnen,short,2010s,8
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,14
Sexarbeiterinnen,short,2010s,44
Sexarbeiterinnen,short,2010s,39
Sexarbeiterinnen,short,2010s,8
Sexarbeiterinnen,short,2010s,15
Sexarbeiterinnen,short,2010s,28
Sexarbeiterinnen,short,2010s,40
Sexarbeiterinnen,short,2010s,40
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,19
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,7
Sexarbeiterinnen,short,2010s,34
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,14
Sexarbeiterinnen,short,2010s,12
Sexarbeiterinnen,short,2010s,18
Sexarbeiterinnen,short,2010s,15
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,37
Sexarbeiterinnen,short,2010s,37
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,19
Sexarbeiterinnen,short,2010s,28
Sexarbeiterinnen,short,2010s,14
Sexarbeiterinnen,short,2010s,38
Sexarbeiterinnen,short,2010s,38
Sexarbeiterinnen,short,2010s,15
Sexarbeiterinnen,short,2010s,34
Sexarbeiterinnen,short,2010s,34
Sexarbeiterinnen,short,2010s,8
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,19
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,19
Sexarbeiterinnen,short,2010s,34
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,37
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,15
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,41
Sexarbeiterinnen,short,2010s,41
Sexarbeiterinnen,short,2010s,36
Sexarbeiterinnen,short,2010s,36
Sexarbeiterinnen,short,2010s,27
Sexarbeiterinnen,short,2010s,26
Sexarbeiterinnen,short,2010s,26
Sexarbeiterinnen,short,2010s,8
Sexarbeiterinnen,short,2010s,34
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,7
Sexarbeiterinnen,short,2010s,32
Sexarbeiterinnen,short,2010s,50
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,14
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,10
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,25
Sexarbeiterinnen,short,2010s,31
Sexarbeiterinnen,short,2010s,19
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,49
Sexarbeiterinnen,short,2010s,11
Sexarbeiterinnen,short,2010s,35
Sexarbeiterinnen,short,2010s,22
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,12
Sexarbeiterinnen,short,2010s,18
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,13
Sexarbeiterinnen,short,2010s,37
Sexarbeiterinnen,short,2010s,31
Sexarbeiterinnen,short,2010s,25
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,6
Sexarbeiterinnen,short,2010s,57
Sexarbeiterinnen,short,2010s,40
Sexarbeiterinnen,short,2010s,33
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,39
Sexarbeiterinnen,short,2010s,48
Sexarbeiterinnen,short,2010s,29
Sexarbeiterinnen,short,2010s,50
Sexarbeiterinnen,short,2010s,50
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,48
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,26
Sexarbeiterinnen,short,2010s,7
Sexarbeiterinnen,short,2010s,11
Sexarbeiterinnen,short,2010s,13
Sexarbeiterinnen,short,2010s,52
Sexarbeiterinnen,short,2010s,97
Sexarbeiterinnen,short,2010s,22
Sexarbeiterinnen,short,2010s,74
Sexarbeiterinnen,short,2010s,12
Sexarbeiterinnen,short,2010s,11
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,13
Sexarbeiterinnen,short,2010s,19
Sexarbeiterinnen,short,2010s,29
Sexarbeiterinnen,short,2010s,13
Sexarbeiterinnen,short,2010s,15
Sexarbeiterinnen,short,2010s,27
Sexarbeiterinnen,short,2010s,8
Sexarbeiterinnen,short,2010s,18
Sexarbeiterinnen,short,2010s,17
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,31
Sexarbeiterinnen,short,2010s,26
Sexarbeiterinnen,short,2010s,46
Sexarbeiterinnen,short,2010s,12
Sexarbeiterinnen,short,2010s,14
Sexarbeiterinnen,short,2010s,14
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,9
Sexarbeiterinnen,short,2010s,26
Sexarbeiterinnen,short,2010s,45
Sexarbeiterinnen,short,2010s,66
Sexarbeiterinnen,short,2010s,36
Sexarbeiterinnen,short,2010s,68
Sexarbeiterinnen,short,2010s,27
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,25
Sexarbeiterinnen,short,2010s,36
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,17
Sexarbeiterinnen,short,2010s,29
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,51
Sexarbeiterinnen,short,2010s,50
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,88
Sexarbeiterinnen,short,2010s,40
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,7
Sexarbeiterinnen,short,2010s,32
Sexarbeiterinnen,short,2010s,42
Sexarbeiterinnen,short,2010s,41
Sexarbeiterinnen,short,2010s,76
Sexarbeiterinnen,short,2010s,80
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,61
Sexarbeiterinnen,short,2010s,62
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,15
Sexarbeiterinnen,short,2010s,29
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,25
Sexarbeiterinnen,short,2010s,27
Sexarbeiterinnen,short,2010s,14
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,66
Sexarbeiterinnen,short,2010s,49
Sexarbeiterinnen,short,2010s,15
Sexarbeiterinnen,short,2010s,12
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,38
Sexarbeiterinnen,short,2010s,11
Sexarbeiterinnen,short,2010s,39
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,41
Sexarbeiterinnen,short,2010s,51
Sexarbeiterinnen,short,2010s,36
Sexarbeiterinnen,short,2010s,8
Sexarbeiterinnen,short,2010s,9
Sexarbeiterinnen,short,2010s,12
Sexarbeiterinnen,short,2010s,18
Sexarbeiterinnen,short,2010s,47
Sexarbeiterinnen,short,2010s,56
Sexarbeiterinnen,short,2010s,9
Sexarbeiterinnen,short,2010s,9
Sexarbeiterinnen,short,2010s,17
Sexarbeiterinnen,short,2010s,6
Sexarbeiterinnen,short,2010s,23
Sexarbeiterinnen,short,2010s,24
Sexarbeiterinnen,short,2010s,27
Sexarbeiterinnen,short,2010s,26
Sexarbeiterinnen,short,2010s,20
Sexarbeiterinnen,short,2010s,16
Sexarbeiterinnen,short,2010s,38
Sexarbeiterinnen,short,2010s,31
Sexarbeiterinnen,short,2010s,30
Sexarbeiterinnen,short,2010s,32
Sexarbeiterinnen,short,2010s,29
Sexarbeiterinnen,short,2010s,25
Sexarbeiterinnen,short,2010s,29
Sexarbeiterinnen,short,2010s,22
Sexarbeiterinnen,short,2010s,4
Sexarbeiterinnen,short,2010s,35
Sexarbeiterinnen,short,2010s,35
Sexarbeiterinnen,short,2010s,26
Sexarbeiterinnen,short,2010s,25
Sexarbeiterinnen,short,2010s,21
Sexarbeiterinnen,short,2010s,25
Sexarbeiterinnen,short,2010s,36
Sexarbeiterinnen,short,2010s,17
Sexarbeiterinnen,short,2010s,6
Sexarbeiterinnen,short,2010s,33
Sexarbeiterinnen,short,2010s,35
